hour,OEE,availability,performance,quality,throughput,raw_inventory,wip,finished,energy_price,temp,humidity,voltage,available_workers,fatigue,maintenance,downtime,MTBF,shift
6299,0.0,0.0,0.0,0.85,0,2070.742589704036,0,1555014,56.51,28.2,40.6,0.7,4,1.0,1,1,5981.6,1
6300,0.0,0.0,0.0,0.85,0,2070.742589704036,0,1555014,55.95,25.2,41.5,0.71,4,1.0,1,1,5981.6,1
6301,0.0,0.0,0.0,0.85,0,2070.742589704036,0,1555014,56.17,23.0,38.9,0.72,4,1.0,1,1,5981.6,1
6302,0.0,0.0,0.0,0.85,0,2553.256921750541,0,1555014,55.62,19.6,37.9,0.7,4,1.0,1,1,5983.8,1
6303,0.0,0.0,0.0,0.85,0,2553.256921750541,0,1555014,55.69,17.3,36.1,0.69,4,1.0,1,1,5983.8,1
6304,0.0,0.0,0.0,0.85,0,2553.256921750541,0,1555014,55.6,15.9,36.9,0.7,4,1.5,1,1,5984.0,2
6305,0.0,0.0,0.0,0.85,0,2553.256921750541,0,1555014,55.12,15.3,35.2,0.7,4,1.5,1,1,5984.0,2
6306,0.0,0.0,0.0,0.85,0,2553.256921750541,0,1555014,54.33,16.6,34.3,0.7,4,1.5,1,1,5984.0,2
6307,0.0,0.0,0.0,0.85,0,2553.256921750541,0,1555014,54.62,15.3,34.3,0.7,4,1.5,1,1,5984.2,2
6308,0.0,0.0,0.0,0.85,0,2553.256921750541,0,1555014,55.09,16.7,34.2,0.69,3,1.5,1,1,5984.2,2
6309,0.0,0.0,0.0,0.85,0,2553.256921750541,0,1555014,55.73,17.0,34.0,0.68,2,1.5,1,1,5984.2,2
6310,0.0,0.0,0.0,0.85,0,2553.256921750541,0,1555014,56.3,20.2,32.0,0.69,2,1.5,1,1,5984.2,2
6311,0.0,0.0,0.0,0.85,0,2553.256921750541,0,1555014,56.64,22.9,31.9,0.68,2,1.5,1,1,5984.2,2
6312,0.0,0.0,0.0,0.85,0,2553.256921750541,0,1555014,56.62,24.8,29.9,0.68,2,1.0,1,1,5984.2,0
6313,0.0,0.0,0.0,0.85,0,2553.256921750541,0,1555014,56.0,27.9,31.6,0.68,2,1.0,1,1,5984.2,0
6314,0.0,0.0,0.0,0.85,0,2553.256921750541,0,1555014,56.09,29.8,31.0,0.69,2,1.0,1,1,5984.4,0
6315,0.0,0.0,0.0,0.85,0,2553.256921750541,0,1555014,56.39,31.8,28.3,0.68,2,1.0,1,1,5984.6,0
6316,0.0,0.0,0.0,0.85,0,2553.256921750541,0,1555014,56.98,34.2,28.0,0.68,2,1.0,1,1,5984.6,0
6317,0.0,0.0,0.0,0.85,0,2553.256921750541,0,1555014,57.63,35.5,27.9,0.68,2,1.0,1,1,5984.6,0
6318,0.0,0.0,0.0,0.85,0,2553.256921750541,0,1555014,58.48,35.1,27.7,0.67,2,1.0,1,1,5984.8,0
6319,0.0,0.0,0.0,0.85,0,2553.256921750541,0,1555014,57.65,35.2,26.0,0.68,2,1.0,1,1,5984.8,0
6320,0.0,0.0,0.0,0.85,0,2553.256921750541,0,1555014,56.84,33.7,26.0,0.68,4,1.0,1,1,5984.8,1
6321,0.0,0.0,0.0,0.85,0,2553.256921750541,0,1555014,57.75,32.0,24.5,0.7,4,1.0,1,1,5985.2,1
6322,0.0,0.0,0.0,0.85,0,2553.256921750541,0,1555014,58.74,30.9,25.9,0.7,4,1.0,1,1,5985.8,1
6323,0.0,0.0,0.0,0.85,0,2553.256921750541,0,1555014,58.74,27.9,24.5,0.7,4,1.0,1,1,5986.6,1
6324,0.46851017273344875,1.0,0.5336106750950442,0.8779999999999999,199,2969.8519072785944,199,1555014,59.38,24.1,25.6,1.02,4,1.0,1,0,6021.6,1
6325,0.4682110574345109,1.0,0.5332699970780307,0.8779999999999999,188,2857.051907278594,387,1555014,58.75,23.3,22.3,1.03,4,1.0,1,0,6022.6,1
6326,0.46786334667274876,1.0,0.5328739711534725,0.8779999999999999,197,2738.8519072785944,584,1555014,59.05,20.3,23.6,1.02,4,1.0,1,0,6023.6,1
6327,0.5732051041830484,1.0,0.6326767154338282,0.906,245,2591.8519072785944,630,1555213,58.48,18.2,22.9,1.0,4,1.0,1,0,6024.6,1
6328,0.5727602850407091,1.0,0.6321857450780454,0.906,271,2429.2519072785944,713,1555401,58.44,16.7,24.0,1.0,4,1.5,1,0,6025.6,2
6329,0.5722112660480569,1.0,0.6315797638499524,0.906,234,2288.8519072785944,750,1555598,58.01,15.8,21.6,1.01,4,1.5,1,0,6026.6,2
6330,0.5716884158498541,1.0,0.6310026665009427,0.906,243,2143.051907278594,748,1555843,57.25,15.1,21.6,1.03,4,1.5,1,0,6027.6,2
6331,0.5712076139783864,1.0,0.6304719801085942,0.906,284,1972.651907278594,761,1556114,56.79,15.6,22.5,1.02,4,1.5,1,0,6028.6,2
6332,0.5707147792680175,1.0,0.6299280124371054,0.906,229,1835.251907278594,756,1556348,56.44,17.1,21.5,1.01,3,1.5,1,0,6029.6,2
6333,0.5702131949460264,1.0,0.6293743873576451,0.906,258,1680.451907278594,771,1556591,56.64,17.7,20.2,1.03,2,1.5,1,0,6030.6,2
6334,0.5697223858924579,1.0,0.6288326555104392,0.906,293,1504.651907278594,780,1556875,56.47,19.6,21.5,1.02,2,1.5,1,0,6031.6,2
6335,0.5693338038582937,1.0,0.6284037570179841,0.906,223,1370.8519072785941,774,1557104,55.78,22.1,20.7,1.0,2,1.5,1,0,6032.6,2
6336,0.5689409131095143,1.0,0.6279701027698833,0.906,219,1239.451907278594,735,1557362,56.71,25.3,21.0,1.01,2,1.0,1,0,6033.6,0
6337,0.5686275848109983,1.0,0.6276242657958038,0.906,297,1061.251907278594,739,1557655,56.29,28.2,20.8,1.01,2,1.0,1,0,6034.6,0
6338,0.5683457893225533,1.0,0.6273132332478513,0.906,290,887.251907278594,806,1557878,56.58,30.3,20.3,1.02,2,1.0,1,0,6035.6,0
6339,0.5680615478076589,1.0,0.6269995008914557,0.906,267,727.051907278594,854,1558097,56.88,32.3,20.9,1.01,2,1.0,1,0,6036.6,0
6340,0.5678094490129453,1.0,0.6267212461511538,0.906,272,563.8519072785939,829,1558394,57.34,34.2,20.4,1.02,2,1.0,1,0,6037.6,0
6341,0.5675789546130908,1.0,0.6264668373212923,0.906,234,423.4519072785939,773,1558684,56.7,34.6,20.2,1.04,2,1.0,1,0,6038.6,0
6342,0.56733151424286,1.0,0.6261937243298675,0.906,305,240.45190727859392,811,1558951,57.01,35.4,19.2,1.05,2,1.0,1,0,6039.6,0
6343,0.5670980058050357,1.0,0.62593598874728,0.906,290,66.45190727859392,829,1559223,57.02,34.9,20.7,1.05,2,1.0,1,0,6040.6,0
6344,0.6885011221661824,1.0,0.7371532357239641,0.9339999999999999,285,457.9274072702485,880,1559457,56.66,34.1,21.5,1.04,4,1.0,1,0,6041.6,1
6345,0.688243831147819,1.0,0.7368777635415621,0.9339999999999999,294,281.52740727024855,869,1559762,57.66,32.3,21.5,1.04,4,1.0,1,0,6042.6,1
6346,0.6879997475201306,1.0,0.7366164320344011,0.9339999999999999,292,106.32740727024856,871,1560052,57.58,30.1,19.6,1.05,4,1.0,1,0,6043.6,1
6347,0.6877219558001157,1.0,0.7363190104926294,0.9339999999999999,350,301.36277464989223,936,1560337,58.05,26.9,22.8,1.05,4,1.0,1,0,6044.6,1
6348,0.687435451013154,1.0,0.7360122601853897,0.9339999999999999,361,84.76277464989224,1003,1560631,58.09,23.8,20.0,1.05,4,1.0,1,0,6045.6,1
6349,0.6870592553034958,1.0,0.7356094810529934,0.9339999999999999,309,291.63144362848584,1020,1560923,57.76,22.3,20.6,1.06,4,1.0,1,0,6046.6,1
6350,0.6866820556765127,1.0,0.7352056270626476,0.9339999999999999,287,119.43144362848585,957,1561273,57.74,19.4,20.2,1.07,4,1.0,1,0,6047.6,1
6351,0.6862035750031007,1.0,0.7346933351210929,0.9339999999999999,328,455.8351973197812,924,1561634,58.5,17.8,19.3,1.04,4,1.0,1,0,6048.6,1
6352,0.6856939066897344,1.0,0.7341476517020712,0.9339999999999999,351,245.23519731978118,966,1561943,58.31,16.3,22.9,1.04,2,1.5,1,0,6049.6,2
6353,0.6851949524155755,1.0,0.7336134394171044,0.9339999999999999,334,44.83519731978117,1013,1562230,59.18,15.1,21.6,1.05,2,1.5,1,0,6050.6,2
6354,0.684659602260225,1.0,0.733040259379256,0.9339999999999999,327,399.2034761567093,1012,1562558,59.95,14.8,21.6,1.06,2,1.5,1,0,6051.6,2
6355,0.6840909175032631,1.0,0.7324313891897892,0.9339999999999999,279,231.8034761567093,940,1562909,59.82,14.7,23.4,1.07,2,1.5,1,0,6052.6,2
6356,0.6835648434138396,1.0,0.7318681407000425,0.9339999999999999,367,11.60347615670932,973,1563243,60.13,16.6,21.0,1.07,2,1.5,1,0,6053.6,2
6357,0.6831383206225388,1.0,0.7314114781825898,0.9339999999999999,284,206.32242915161734,930,1563570,61.08,17.5,25.6,1.07,2,1.5,1,0,6054.6,2
6358,0.6826918527612841,1.0,0.7309334612005184,0.9339999999999999,374,0.0,1025,1563849,61.44,19.8,24.2,1.08,2,1.5,1,0,6055.6,2
6359,0.6822771464272375,1.0,0.7304894501362286,0.9339999999999999,284,420.6961075202006,942,1564216,60.8,21.9,23.0,1.05,2,1.5,1,0,6056.6,2
6360,0.6818399656098859,1.0,0.7300213764559806,0.9339999999999999,348,211.89610752020062,1006,1564500,59.81,25.0,24.2,1.04,2,1.0,1,0,6057.6,0
6361,0.6814900055429918,1.0,0.7296466868768648,0.9339999999999999,352,0.696107520200627,984,1564874,60.75,27.1,24.4,1.07,2,1.0,1,0,6058.6,0
6362,0.6811921342787609,1.0,0.7293277668937483,0.9339999999999999,315,323.3028140240009,1015,1565158,60.45,30.9,24.7,1.05,2,1.0,1,0,6059.6,0
6363,0.6809117286472999,1.0,0.7290275467315845,0.9339999999999999,275,158.3028140240009,942,1565506,60.85,32.6,25.0,1.06,2,1.0,1,0,6060.6,0
6364,0.6806576293752127,1.0,0.7287554918364162,0.9339999999999999,281,388.83971830948997,871,1565858,61.03,33.7,26.6,1.06,2,1.0,1,0,6061.6,0
6365,0.6803974582526077,1.0,0.7284769360306292,0.9339999999999999,287,216.63971830948998,843,1566173,60.82,34.2,26.4,1.07,2,1.0,1,0,6062.6,0
6366,0.6801399979403463,1.0,0.7282012825913773,0.9339999999999999,297,38.43971830948999,865,1566448,60.06,34.9,25.5,1.07,2,1.0,1,0,6063.6,0
6367,0.6798949079539781,1.0,0.7279388736123963,0.9339999999999999,324,230.44838148381925,908,1566729,61.04,34.1,26.2,1.07,2,1.0,1,0,6064.6,0
6368,0.6796177028915182,1.0,0.7276420801836384,0.9339999999999999,339,27.04838148381924,960,1567016,61.75,33.9,29.6,1.07,4,1.0,1,0,6065.6,1
6369,0.6793686204193272,1.0,0.7273753965945688,0.9339999999999999,285,431.053584019847,948,1567313,61.67,33.0,30.5,1.07,4,1.0,1,0,6066.6,1
6370,0.679120655286402,1.0,0.7271099093002162,0.9339999999999999,371,208.453584019847,995,1567637,62.58,30.2,30.6,1.06,4,1.0,1,0,6067.6,1
6371,0.6788716004377228,1.0,0.7268432552866412,0.9339999999999999,348,0.0,1004,1567976,62.88,27.0,29.9,1.05,4,1.0,1,0,6068.6,1
6372,0.6785264241470246,1.0,0.726473687523581,0.9339999999999999,355,373.023488181641,1074,1568261,62.83,25.3,33.1,1.05,4,1.0,1,0,6069.6,1
6373,0.6781799032900503,1.0,0.7261026801820667,0.9339999999999999,339,169.62348818164102,1042,1568632,62.85,22.4,31.6,1.05,4,1.0,1,0,6070.6,1
6374,0.6778168052005215,1.0,0.7257139241975605,0.9339999999999999,291,563.7263927041894,985,1568980,62.52,20.3,32.4,1.04,4,1.0,1,0,6071.6,1
6375,0.677407659918417,1.0,0.7252758671503394,0.9339999999999999,370,341.7263927041894,1000,1569335,63.33,17.6,33.9,1.06,4,1.0,1,0,6072.6,1
6376,0.6769221585553596,1.0,0.7247560584104493,0.9339999999999999,321,149.12639270418939,982,1569674,62.92,15.4,33.6,1.08,2,1.5,1,0,6073.6,2
6377,0.6764065978775193,1.0,0.7242040662500208,0.9339999999999999,341,353.2308578645775,1032,1569965,63.74,14.5,36.8,1.08,2,1.5,1,0,6074.6,2
6378,0.6758436031630493,1.0,0.7236012881831363,0.9339999999999999,312,166.0308578645775,974,1570335,64.58,15.5,36.6,1.08,2,1.5,1,0,6075.6,2
6379,0.6752205181781754,1.0,0.7229341736383035,0.9339999999999999,374,473.7958603055696,1027,1570656,64.17,14.7,35.8,1.07,2,1.5,1,0,6076.6,2
6380,0.6747088405022614,1.0,0.7223863388675177,0.9339999999999999,308,288.99586030556964,994,1570997,64.34,16.3,38.3,1.07,2,1.5,1,0,6077.6,2
6381,0.6742227267366458,1.0,0.7218658744503703,0.9339999999999999,293,113.19586030556965,975,1571309,64.36,18.2,37.7,1.07,2,1.5,1,0,6078.6,2
6382,0.6737734193187017,1.0,0.7213848172577106,0.9339999999999999,285,351.1537483463908,886,1571683,63.77,20.6,39.6,1.07,2,1.5,1,0,6079.6,2
6383,0.6734109917850037,1.0,0.7209967792130662,0.9339999999999999,360,135.15374834639078,938,1571991,63.91,22.4,39.5,1.05,2,1.5,1,0,6080.6,2
6384,0.6730601930185373,1.0,0.7206211916686694,0.9339999999999999,315,254.5997735053404,960,1572284,64.25,24.7,39.7,1.06,2,1.0,1,0,6081.6,0
6385,0.6727140029091875,1.0,0.7202505384466675,0.9339999999999999,357,40.39977350534042,1032,1572569,64.84,27.9,42.1,1.06,2,1.0,1,0,6082.6,0
6386,0.6724373312759188,1.0,0.7199543161412407,0.9339999999999999,336,213.29216525958455,1008,1572929,65.78,30.0,42.1,1.06,2,1.0,1,0,6083.6,0
6387,0.6721257895998904,1.0,0.7196207597429234,0.9339999999999999,292,38.09216525958456,985,1573244,66.44,32.6,42.9,1.04,2,1.0,1,0,6084.6,0
6388,0.6718842318416397,1.0,0.719362132592762,0.9339999999999999,347,209.6479002159022,975,1573601,65.47,33.3,42.7,1.04,2,1.0,1,0,6085.6,0
6389,0.6716342398270271,1.0,0.7190944751895365,0.9339999999999999,273,45.84790021590223,912,1573937,65.05,34.1,43.3,1.04,2,1.0,1,0,6086.6,0
6390,0.6713716500346678,1.0,0.7188133298015715,0.9339999999999999,352,231.7593073113963,972,1574229,64.63,35.5,43.0,1.04,2,1.0,1,0,6087.6,0
6391,0.6711613459469611,1.0,0.7185881648254402,0.9339999999999999,278,64.95930731139632,903,1574576,64.45,34.9,45.2,1.03,2,1.0,1,0,6088.6,0
6392,0.6708882833106692,1.0,0.7182958065424724,0.9339999999999999,329,264.0240999874967,959,1574849,64.29,33.0,47.1,1.03,4,1.0,1,0,6089.6,1
6393,0.6706365026110026,1.0,0.7180262340588893,0.9339999999999999,337,61.82409998749671,944,1575201,63.36,32.2,48.8,1.03,4,1.0,1,0,6090.6,1
6394,0.6703887439410039,1.0,0.7177609678169207,0.9339999999999999,300,443.50747638827215,966,1575479,64.03,30.6,46.8,1.05,4,1.0,1,0,6091.6,1
6395,0.6701211725740269,1.0,0.7174744888372879,0.9339999999999999,339,240.10747638827215,976,1575808,63.26,27.4,48.6,1.05,4,1.0,1,0,6092.6,1
6396,0.6698390063769389,1.0,0.7171723837012195,0.9339999999999999,320,48.10747638827215,959,1576145,62.53,25.8,47.5,1.06,4,1.0,1,0,6093.6,1
6397,0.669500833662574,1.0,0.7168103144138908,0.9339999999999999,359,325.5258758290191,1018,1576445,63.33,22.5,50.5,1.06,4,1.0,1,0,6094.6,1
6398,0.6691217983880604,1.0,0.7164044950621632,0.9339999999999999,306,141.92587582901913,985,1576784,63.55,19.8,50.1,1.06,4,1.0,1,0,6095.6,1
6399,0.6686995333380096,1.0,0.7159523911541859,0.9339999999999999,346,279.77024023511547,1011,1577104,63.83,17.9,51.4,1.06,4,1.0,1,0,6096.6,1
6400,0.6682317973602003,1.0,0.7154516031693794,0.9339999999999999,291,105.17024023511547,943,1577463,63.28,16.8,51.6,1.04,2,1.5,1,0,6097.6,2
6401,0.6677154244373062,1.0,0.7148987413675656,0.9339999999999999,350,433.820277407259,987,1577769,64.15,15.3,52.3,1.03,2,1.5,1,0,6098.6,2
6402,0.6671487553495925,1.0,0.714292029282219,0.9339999999999999,357,219.62027740725904,998,1578115,65.12,15.2,52.5,1.04,2,1.5,1,0,6099.6,2
6403,0.6665825874735142,1.0,0.7136858538260323,0.9339999999999999,339,16.220277407259033,1046,1578406,64.25,15.2,53.0,1.03,2,1.5,1,0,6100.6,2
6404,0.6660150667969789,1.0,0.7130782299753522,0.9339999999999999,286,377.45835697215455,982,1578756,63.42,17.3,52.9,1.04,2,1.5,1,0,6101.6,2
6405,0.6655537949060227,1.0,0.7125843628544141,0.9339999999999999,304,195.05835697215454,929,1579113,63.59,17.9,55.7,1.04,2,1.5,1,0,6102.6,2
6406,0.6650649688448277,1.0,0.7120609944805436,0.9339999999999999,282,431.9689215561896,872,1579452,63.83,19.5,54.2,1.02,2,1.5,1,0,6103.6,2
6407,0.6646158202585827,1.0,0.7115801073432363,0.9339999999999999,292,256.76892155618964,878,1579738,64.75,22.4,54.1,0.99,2,1.5,1,0,6104.6,2
6408,0.6642157061943422,1.0,0.7111517196941566,0.9339999999999999,319,65.36892155618963,893,1580042,64.67,24.9,57.0,0.99,2,1.0,1,0,6105.6,0
6409,0.6638906337785949,1.0,0.7108036764224785,0.9339999999999999,329,283.0156443409047,940,1580324,65.3,27.1,57.1,0.98,2,1.0,1,0,6106.6,0
6410,0.6635786341481296,1.0,0.7104696297089182,0.9339999999999999,325,88.01564434090471,973,1580616,65.21,30.3,55.1,0.99,2,1.0,1,0,6107.6,0
6411,0.6633002001529078,1.0,0.7101715205063254,0.9339999999999999,281,319.9302368186095,935,1580935,64.86,32.1,56.8,1.0,2,1.0,1,0,6108.6,0
6412,0.6630617921787474,1.0,0.7099162657160036,0.9339999999999999,274,155.5302368186095,880,1581264,64.43,34.0,58.8,0.99,2,1.0,1,0,6109.6,0
6413,0.6627984267621113,1.0,0.7096342898951942,0.9339999999999999,329,410.3439427537826,884,1581589,64.25,35.3,58.3,0.99,2,1.0,1,0,6110.6,0
6414,0.6625596801582968,1.0,0.7093786725463563,0.9339999999999999,255,257.3439427537826,858,1581870,63.32,34.8,56.1,1.0,2,1.0,1,0,6111.6,0
6415,0.6623163983018528,1.0,0.7091181994666519,0.9339999999999999,310,71.34394275378258,894,1582144,62.91,35.3,57.8,1.01,2,1.0,1,0,6112.6,0
6416,0.6620600433692444,1.0,0.7088437295173924,0.9339999999999999,287,288.98106452327283,852,1582473,63.46,33.3,58.5,1.01,4,1.0,1,0,6113.6,1
6417,0.6618272558904966,1.0,0.708594492388112,0.9339999999999999,284,118.58106452327283,881,1582728,63.81,31.9,58.2,1.01,4,1.0,1,0,6114.6,1
6418,0.6615292083374128,1.0,0.7082753836589003,0.9339999999999999,315,470.9305294859503,886,1583038,64.46,29.1,58.5,1.0,4,1.0,1,0,6115.6,1
6419,0.6612424361763413,1.0,0.7079683470838772,0.9339999999999999,288,298.1305294859503,887,1583325,64.23,28.3,58.8,1.01,4,1.0,1,0,6116.6,1
6420,0.6609423205305176,1.0,0.7076470241226099,0.9339999999999999,333,98.33052948595034,936,1583609,63.94,25.0,58.9,1.01,4,1.0,1,0,6117.6,1
6421,0.6605802393438737,1.0,0.7072593568992224,0.9339999999999999,327,299.6711475012659,948,1583924,64.09,22.6,60.1,1.01,4,1.0,1,0,6118.6,1
6422,0.6601742408136511,1.0,0.7068246689653652,0.9339999999999999,323,105.87114750126594,983,1584212,63.12,19.3,58.7,1.02,4,1.0,1,0,6119.6,1
6423,0.6597570188453878,1.0,0.7063779645025566,0.9339999999999999,318,480.62855155123293,968,1584545,63.26,17.6,58.1,1.02,4,1.0,1,0,6120.6,1
6424,0.6592764017677161,1.0,0.7058633851902743,0.9339999999999999,333,280.828551551233,974,1584872,63.89,15.7,58.8,1.0,2,1.5,1,0,6121.6,2
6425,0.6587858861779449,1.0,0.7053382078992986,0.9339999999999999,287,108.62855155123299,938,1585195,63.81,16.4,60.9,1.0,2,1.5,1,0,6122.6,2
6426,0.6582770692338257,1.0,0.70479343601052,0.9339999999999999,280,461.1215194551162,900,1585513,62.9,15.1,59.6,1.0,2,1.5,1,0,6123.6,2
6427,0.6577510353528296,1.0,0.7042302305704815,0.9339999999999999,284,290.7215194551162,851,1585846,63.89,14.9,60.9,0.98,2,1.5,1,0,6124.6,2
6428,0.6572113278277026,1.0,0.7036523852544997,0.9339999999999999,304,108.3215194551162,868,1586133,64.14,16.7,59.7,0.99,2,1.5,1,0,6125.6,2
6429,0.6567241164810462,1.0,0.7031307456970517,0.9339999999999999,297,231.97236154058675,885,1586413,64.37,17.6,58.3,0.98,2,1.5,1,0,6126.6,2
6430,0.6562242651317292,1.0,0.7025955729461769,0.9339999999999999,337,29.772361540586758,938,1586697,65.11,19.6,58.5,1.0,2,1.5,1,0,6127.6,2
6431,0.6558050666273231,1.0,0.7021467522776479,0.9339999999999999,314,349.6314038603608,948,1587001,66.06,22.8,60.6,0.99,2,1.5,1,0,6128.6,2
6432,0.6554266629894462,1.0,0.7017416091964093,0.9339999999999999,254,197.2314038603608,905,1587298,65.93,25.2,60.0,0.99,2,1.0,1,0,6129.6,0
6433,0.6550916843941025,1.0,0.7013829597367265,0.9339999999999999,268,566.7575078878472,836,1587635,66.25,27.2,60.4,0.98,2,1.0,1,0,6130.6,0
6434,0.6547709088141365,1.0,0.7010395169316237,0.9339999999999999,294,390.3575078878472,816,1587949,66.99,30.0,56.6,0.99,2,1.0,1,0,6131.6,0
6435,0.6545022433997542,1.0,0.7007518665950259,0.9339999999999999,254,237.95750788784719,816,1588203,67.96,31.5,59.9,0.98,2,1.0,1,0,6132.6,0
6436,0.6542407244175392,1.0,0.7004718676847316,0.9339999999999999,276,72.35750788784719,824,1588471,67.83,33.3,58.0,0.99,2,1.0,1,0,6133.6,0
6437,0.6539864043804733,1.0,0.7001995764244896,0.9339999999999999,293,204.1599166329955,823,1588765,68.01,34.4,57.6,0.99,2,1.0,1,0,6134.6,0
6438,0.6537693270986956,1.0,0.6999671596345778,0.9339999999999999,286,32.55991663299551,855,1589019,68.03,33.9,56.4,1.0,2,1.0,1,0,6135.6,0
6439,0.6535599401532991,1.0,0.699742976609528,0.9339999999999999,311,168.15118860616192,890,1589295,68.89,34.8,57.1,1.0,2,1.0,1,0,6136.6,0
6440,0.6533263099983302,1.0,0.6994928372573129,0.9339999999999999,299,460.0034679299016,896,1589588,69.67,34.3,56.5,0.99,4,1.0,1,0,6137.6,1
6441,0.6530673178227372,1.0,0.6992155437074274,0.9339999999999999,255,307.0034679299016,865,1589874,70.06,32.7,54.6,0.98,4,1.0,1,0,6138.6,1
6442,0.6528091248317213,1.0,0.6989391058155474,0.9339999999999999,302,125.80346792990161,856,1590185,69.55,30.3,57.3,0.96,4,1.0,1,0,6139.6,1
6443,0.6525441623086987,1.0,0.6986554200307267,0.9339999999999999,263,337.4448479512596,820,1590484,69.61,27.7,56.6,0.98,4,1.0,1,0,6140.6,1
6444,0.6522494954857075,1.0,0.6983399309268817,0.9339999999999999,242,192.2448479512596,807,1590739,69.88,25.4,54.1,0.97,4,1.0,1,0,6141.6,1
6445,0.6519096992659867,1.0,0.6979761234111208,0.9339999999999999,251,597.2290274718738,756,1591041,70.63,22.7,53.8,0.97,4,1.0,1,0,6142.6,1
6446,0.6515463304420234,1.0,0.6975870775610529,0.9339999999999999,308,412.42902747187384,801,1591304,70.87,20.9,55.5,0.97,4,1.0,1,0,6143.6,1
6447,0.6511583274664368,1.0,0.6971716568163135,0.9339999999999999,310,226.42902747187384,869,1591546,69.99,17.5,54.8,0.98,4,1.0,1,0,6144.6,1
6448,0.6506872598075262,1.0,0.6966673017211201,0.9339999999999999,302,45.22902747187385,920,1591797,70.66,16.8,53.3,1.0,2,1.5,1,0,6145.6,2
6449,0.6501730562874871,1.0,0.6961167626204359,0.9339999999999999,323,435.4597426237083,935,1592105,70.56,15.7,53.4,1.01,2,1.5,1,0,6146.6,2
6450,0.6496716955659898,1.0,0.6955799738393895,0.9339999999999999,265,276.4597426237083,890,1592415,70.67,15.6,51.2,1.01,2,1.5,1,0,6147.6,2
6451,0.6491324100404223,1.0,0.6950025803430646,0.9339999999999999,317,86.25974262370829,905,1592717,69.93,15.5,51.2,1.01,2,1.5,1,0,6148.6,2
6452,0.6485543845611523,1.0,0.6943837093802488,0.9339999999999999,307,286.96294290237194,889,1593040,69.32,16.1,50.8,1.02,2,1.5,1,0,6149.6,2
6453,0.64803363507918,1.0,0.6938261617550108,0.9339999999999999,303,105.16294290237195,927,1593305,69.78,18.6,51.4,1.03,2,1.5,1,0,6150.6,2
6454,0.647599188179172,1.0,0.6933610151811264,0.9339999999999999,339,344.08173418896445,949,1593622,70.54,20.7,49.7,1.02,2,1.5,1,0,6151.6,2
6455,0.6471580194042512,1.0,0.692888671739027,0.9339999999999999,260,188.08173418896445,902,1593929,70.87,22.5,48.3,1.02,2,1.5,1,0,6152.6,2
6456,0.6467434271056397,1.0,0.6924447827683509,0.9339999999999999,290,503.48365022983273,889,1594232,70.72,25.7,48.1,1.03,2,1.0,1,0,6153.6,0
6457,0.6464084473451521,1.0,0.6920861320611907,0.9339999999999999,328,306.6836502298328,878,1594571,70.38,27.3,47.8,1.03,2,1.0,1,0,6154.6,0
6458,0.6461044557859101,1.0,0.6917606592996897,0.9339999999999999,286,135.08365022983278,904,1594831,69.51,29.7,48.6,1.01,2,1.0,1,0,6155.6,0
6459,0.6458442953906538,1.0,0.6914821149792868,0.9339999999999999,269,283.091743437128,883,1595121,68.95,32.1,46.2,1.02,2,1.0,1,0,6156.6,0
6460,0.6455625881558081,1.0,0.691180501237482,0.9339999999999999,288,110.29174343712802,843,1595449,69.41,32.9,45.4,1.02,2,1.0,1,0,6157.6,0
6461,0.6452827046162138,1.0,0.6908808400601861,0.9339999999999999,336,232.56928474809357,893,1595735,69.38,34.0,44.4,1.03,2,1.0,1,0,6158.6,0
6462,0.645036646438588,1.0,0.690617394473863,0.9339999999999999,279,65.16928474809356,903,1596004,69.81,35.3,43.4,1.03,2,1.0,1,0,6159.6,0
6463,0.6447885877849788,1.0,0.6903518070502985,0.9339999999999999,339,218.77937241289104,954,1596292,68.9,34.3,45.2,1.03,2,1.0,1,0,6160.6,0
6464,0.6445182866593596,1.0,0.6900624054168732,0.9339999999999999,329,21.37937241289103,947,1596628,69.17,34.1,44.5,1.03,4,1.0,1,0,6161.6,1
6465,0.6442853536375133,1.0,0.6898130124598644,0.9339999999999999,335,367.7407805384556,1003,1596907,69.92,31.8,42.3,1.03,4,1.0,1,0,6162.6,1
6466,0.6440204545214911,1.0,0.6895293945626244,0.9339999999999999,325,172.74078053845562,989,1597246,68.96,30.4,41.2,1.02,4,1.0,1,0,6163.6,1
6467,0.6437271037806478,1.0,0.6892153145403082,0.9339999999999999,251,537.301627885188,911,1597575,69.9,27.2,42.0,1.01,4,1.0,1,0,6164.6,1
6468,0.6434274376160382,1.0,0.6888944728223108,0.9339999999999999,263,379.5016278851881,839,1597910,70.6,24.2,39.4,1.01,4,1.0,1,0,6165.6,1
6469,0.6430809158333907,1.0,0.6885234644897117,0.9339999999999999,272,216.3016278851881,786,1598235,70.06,22.0,39.2,1.01,4,1.0,1,0,6166.6,1
6470,0.6427184519047079,1.0,0.688135387478274,0.9339999999999999,328,19.501627885188128,863,1598486,69.9,19.5,36.1,0.99,4,1.0,1,0,6167.6,1
6471,0.6422719687852406,1.0,0.6876573541597866,0.9339999999999999,315,239.37816012586256,915,1598749,70.83,18.4,37.2,1.0,4,1.0,1,0,6168.6,1
